"_raw",host,index,source,sourcetype,time
"{""arguments"": [{""alarm"": {""alarm"": {""moid"": ""alarm-29"", ""type"": ""Alarm""}, ""name"": ""Health status changed alarm""}}, {""alarmEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggeredEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggerEventKey"": ""146438""}, {""triggerEventDescription"": ""vmware-dataservice-sca status changed from green to yellow""}], ""message"": ""None"", ""eventTypeId"": ""com.vmware.vc.StatelessAlarmTriggeredEvent"", ""key"": ""146439"", ""objectType"": ""Folder"", ""objectName"": ""Datacenters"", ""chainId"": ""146439"", ""createdTime"": ""2016-06-22 12:50:40.545000+00:00"", ""eventClass"": ""EventEx"", ""userName"": ""None"", ""objectId"": ""group-d1"", ""fullFormattedMessage"": ""Alarm 'Health status changed alarm' on Datacenters triggered by event 146438 'vmware-dataservice-sca status changed from green to yellow'"", ""severity"": ""None""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 05:57:40"
"{""fullFormattedMessage"": ""Alarm 'vSphere Client Health Alarm': an SNMP trap for entity Datacenters was sent"", ""key"": ""146450"", ""eventClass"": ""AlarmSnmpCompletedEvent"", ""entity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""chainId"": ""146450"", ""createdTime"": ""2016-06-22 12:51:12.571999+00:00"", ""userName"": ""None"", ""alarm"": {""alarm"": {""moid"": ""alarm-70"", ""type"": ""Alarm""}, ""name"": ""vSphere Client Health Alarm""}}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 05:59:12"
"{""fullFormattedMessage"": ""Alarm 'vSphere Client Health Alarm' on Datacenters triggered an action"", ""key"": ""146449"", ""eventClass"": ""AlarmActionTriggeredEvent"", ""entity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""chainId"": ""146449"", ""createdTime"": ""2016-06-22 12:51:12.568999+00:00"", ""source"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""userName"": ""None"", ""alarm"": {""alarm"": {""moid"": ""alarm-70"", ""type"": ""Alarm""}, ""name"": ""vSphere Client Health Alarm""}}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:00:12"
"{""to"": ""yellow"", ""fullFormattedMessage"": ""Alarm 'vSphere Client Health Alarm' on Datacenters changed from Green to Yellow"", ""key"": ""146448"", ""eventClass"": ""AlarmStatusChangedEvent"", ""entity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""from"": ""green"", ""chainId"": ""146448"", ""createdTime"": ""2016-06-22 12:51:12.568999+00:00"", ""source"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""userName"": ""None"", ""alarm"": {""alarm"": {""moid"": ""alarm-70"", ""type"": ""Alarm""}, ""name"": ""vSphere Client Health Alarm""}}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:01:12"
"{""arguments"": [{""alarm"": {""alarm"": {""moid"": ""alarm-29"", ""type"": ""Alarm""}, ""name"": ""Health status changed alarm""}}, {""alarmEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggeredEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggerEventKey"": ""146446""}, {""triggerEventDescription"": ""vsphere-client status changed from green to yellow""}], ""message"": ""None"", ""eventTypeId"": ""com.vmware.vc.StatelessAlarmTriggeredEvent"", ""key"": ""146447"", ""objectType"": ""Folder"", ""objectName"": ""Datacenters"", ""chainId"": ""146447"", ""createdTime"": ""2016-06-22 12:51:12.564999+00:00"", ""eventClass"": ""EventEx"", ""userName"": ""None"", ""objectId"": ""group-d1"", ""fullFormattedMessage"": ""Alarm 'Health status changed alarm' on Datacenters triggered by event 146446 'vsphere-client status changed from green to yellow'"", ""severity"": ""None""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:02:12"
"{""componentId"": ""vsphere-client"", ""serviceId"": ""vsphere-client"", ""fullFormattedMessage"": ""vsphere-client status changed from green to yellow"", ""newStatus"": ""yellow"", ""key"": ""146446"", ""eventClass"": ""HealthStatusChangedEvent"", ""chainId"": ""146446"", ""createdTime"": ""2016-06-22 12:51:12.069000+00:00"", ""userName"": ""None"", ""oldStatus"": ""green"", ""componentName"": ""vsphere-client""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:03:12"
"{""to"": ""green"", ""fullFormattedMessage"": ""Alarm 'Data Service Health Alarm' on Datacenters changed from Yellow to Green"", ""key"": ""146453"", ""eventClass"": ""AlarmStatusChangedEvent"", ""entity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""from"": ""yellow"", ""chainId"": ""146453"", ""createdTime"": ""2016-06-22 12:51:45.588999+00:00"", ""source"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""userName"": ""None"", ""alarm"": {""alarm"": {""moid"": ""alarm-77"", ""type"": ""Alarm""}, ""name"": ""Data Service Health Alarm""}}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:04:45"
"{""arguments"": [{""alarm"": {""alarm"": {""moid"": ""alarm-29"", ""type"": ""Alarm""}, ""name"": ""Health status changed alarm""}}, {""alarmEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggeredEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggerEventKey"": ""146451""}, {""triggerEventDescription"": ""vmware-dataservice-sca status changed from yellow to green""}], ""message"": ""None"", ""eventTypeId"": ""com.vmware.vc.StatelessAlarmTriggeredEvent"", ""key"": ""146452"", ""objectType"": ""Folder"", ""objectName"": ""Datacenters"", ""chainId"": ""146452"", ""createdTime"": ""2016-06-22 12:51:45.585000+00:00"", ""eventClass"": ""EventEx"", ""userName"": ""None"", ""objectId"": ""group-d1"", ""fullFormattedMessage"": ""Alarm 'Health status changed alarm' on Datacenters triggered by event 146451 'vmware-dataservice-sca status changed from yellow to green'"", ""severity"": ""None""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:05:45"
"{""componentId"": ""vmware-dataservice-sca"", ""serviceId"": ""vmware-dataservice-sca"", ""fullFormattedMessage"": ""vmware-dataservice-sca status changed from yellow to green"", ""newStatus"": ""green"", ""key"": ""146451"", ""eventClass"": ""HealthStatusChangedEvent"", ""chainId"": ""146451"", ""createdTime"": ""2016-06-22 12:51:45.118000+00:00"", ""userName"": ""None"", ""oldStatus"": ""yellow"", ""componentName"": ""vmware-dataservice-sca""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:06:45"
"{""eventClass"": ""UserLogoutSessionEvent"", ""chainId"": ""146455"", ""loginTime"": ""2016-06-22 12:52:38.152681+00:00"", ""sessionId"": ""52e6a962-fbc1-d7ba-03ad-f8e22b091828"", ""createdTime"": ""2016-06-22 12:52:38.267000+00:00"", ""userName"": ""SPLUNK\\trapti"", ""ipAddress"": ""10.141.57.49"", ""key"": ""146455"", ""userAgent"": ""Python-urllib/2.7"", ""fullFormattedMessage"": ""User SPLUNK\\trapti@10.141.57.49 logged out (login time: Wednesday, 22 June, 2016 12:52:38, number of API invocations: 1, user agent: Python-urllib/2.7)"", ""callCount"": ""1""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:SPLUNK\trapti","vmware:events","2016-06-22 06:08:38"
"{""eventClass"": ""UserLoginSessionEvent"", ""chainId"": ""146454"", ""locale"": ""en"", ""createdTime"": ""2016-06-22 12:52:38.152999+00:00"", ""ipAddress"": ""10.141.57.49"", ""userName"": ""SPLUNK\\trapti"", ""fullFormattedMessage"": ""User SPLUNK\\trapti@10.141.57.49 logged in as Python-urllib/2.7"", ""key"": ""146454"", ""userAgent"": ""Python-urllib/2.7"", ""sessionId"": ""52e6a962-fbc1-d7ba-03ad-f8e22b091828""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:SPLUNK\trapti","vmware:events","2016-06-22 06:09:38"
"{""eventClass"": ""HealthStatusChangedEvent"", ""chainId"": ""146456"", ""componentId"": ""vsphere-client"", ""serviceId"": ""vsphere-client"", ""createdTime"": ""2016-06-22 12:52:50.929000+00:00"", ""newStatus"": ""green"", ""componentName"": ""vsphere-client"", ""userName"": ""None"", ""fullFormattedMessage"": ""vsphere-client status changed from yellow to green"", ""key"": ""146456"", ""oldStatus"": ""yellow""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:10:50"
"{""eventClass"": ""AlarmStatusChangedEvent"", ""chainId"": ""146458"", ""entity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""createdTime"": ""2016-06-22 12:52:51.612000+00:00"", ""from"": ""yellow"", ""alarm"": {""alarm"": {""moid"": ""alarm-70"", ""type"": ""Alarm""}, ""name"": ""vSphere Client Health Alarm""}, ""source"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}, ""userName"": ""None"", ""fullFormattedMessage"": ""Alarm 'vSphere Client Health Alarm' on Datacenters changed from Yellow to Green"", ""key"": ""146458"", ""to"": ""green""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:11:51"
"{""eventClass"": ""EventEx"", ""objectName"": ""Datacenters"", ""chainId"": ""146457"", ""arguments"": [{""alarm"": {""alarm"": {""moid"": ""alarm-29"", ""type"": ""Alarm""}, ""name"": ""Health status changed alarm""}}, {""alarmEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggeredEntity"": {""entity"": {""moid"": ""group-d1"", ""type"": ""Folder""}, ""name"": ""Datacenters""}}, {""triggerEventKey"": ""146456""}, {""triggerEventDescription"": ""vsphere-client status changed from yellow to green""}], ""createdTime"": ""2016-06-22 12:52:51.607999+00:00"", ""severity"": ""None"", ""objectType"": ""Folder"", ""userName"": ""None"", ""objectId"": ""group-d1"", ""key"": ""146457"", ""fullFormattedMessage"": ""Alarm 'Health status changed alarm' on Datacenters triggered by event 146456 'vsphere-client status changed from yellow to green'"", ""message"": ""None"", ""eventTypeId"": ""com.vmware.vc.StatelessAlarmTriggeredEvent""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:N/A","vmware:events","2016-06-22 06:12:51"
"{""eventClass"": ""UserLogoutSessionEvent"", ""chainId"": ""146460"", ""loginTime"": ""2016-06-22 12:54:25.162100+00:00"", ""sessionId"": ""5230be3c-dcfe-e250-97d2-a5cdac7e645c"", ""createdTime"": ""2016-06-22 12:54:25.257000+00:00"", ""userName"": ""SPLUNK\\trapti"", ""ipAddress"": ""10.141.4.189"", ""key"": ""146460"", ""userAgent"": ""Python-urllib/2.7"", ""fullFormattedMessage"": ""User SPLUNK\\trapti@10.141.4.189 logged out (login time: Wednesday, 22 June, 2016 12:54:25, number of API invocations: 1, user agent: Python-urllib/2.7)"", ""callCount"": ""1""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:SPLUNK\trapti","vmware:events","2016-06-22 06:13:25"
"{""eventClass"": ""UserLoginSessionEvent"", ""chainId"": ""146459"", ""locale"": ""en"", ""createdTime"": ""2016-06-22 12:54:25.161999+00:00"", ""ipAddress"": ""10.141.4.189"", ""userName"": ""SPLUNK\\trapti"", ""fullFormattedMessage"": ""User SPLUNK\\trapti@10.141.4.189 logged in as Python-urllib/2.7"", ""key"": ""146459"", ""userAgent"": ""Python-urllib/2.7"", ""sessionId"": ""5230be3c-dcfe-e250-97d2-a5cdac7e645c""}","sv3-app-vctr60.sv.splunk.com","vmware-taskevent","Username:SPLUNK\trapti","vmware:events","2016-06-22 06:14:25"
